nom_trt;code_trt;num_trt;estimate;effect;essence;effect_capsis;Source
Coupe de jardinage 1997-2004;CJ_2004;4;-0.00901235;b5_s;BOP;SpeciesXOffsetDbhXOffsetDbhXDummyDbh;Fortin 2014 tableau 4
Coupe de jardinage 1997-2004;CJ_2004;4;-0.00804711;b5_s;EPX;SpeciesXOffsetDbhXOffsetDbhXDummyDbh;Fortin 2014 tableau 4
Coupe de jardinage 1997-2004;CJ_2004;4;-0.00785768;b5_s;ERR;SpeciesXOffsetDbhXOffsetDbhXDummyDbh;Fortin 2014 tableau 4
Coupe de jardinage 1997-2004;CJ_2004;4;-0.01023902;b5_s;ERS;SpeciesXOffsetDbhXOffsetDbhXDummyDbh;Fortin 2014 tableau 4
Coupe de jardinage 1997-2004;CJ_2004;4;-0.0043543;b5_s;FEU;SpeciesXOffsetDbhXOffsetDbhXDummyDbh;Fortin 2014 tableau 4
Coupe de jardinage 1997-2004;CJ_2004;4;-0.01330638;b5_s;HEG;SpeciesXOffsetDbhXOffsetDbhXDummyDbh;Fortin 2014 tableau 4
Coupe de jardinage 1997-2004;CJ_2004;4;-0.01715631;b5_s;PEU;SpeciesXOffsetDbhXOffsetDbhXDummyDbh;Fortin 2014 tableau 4
Coupe de jardinage 1997-2004;CJ_2004;4;-0.01638123;b5_s;PIN;SpeciesXOffsetDbhXOffsetDbhXDummyDbh;Fortin 2014 tableau 4
Coupe de jardinage 1997-2004;CJ_2004;4;-0.01336935;b5_s;RES;SpeciesXOffsetDbhXOffsetDbhXDummyDbh;Fortin 2014 tableau 4
Coupe de jardinage 1997-2004;CJ_2004;4;-0.01833942;b5_s;SAB;SpeciesXOffsetDbhXOffsetDbhXDummyDbh;Fortin 2014 tableau 4
Coupe de jardinage 1997-2004;CJ_2004;4;-0.00335327;b5_s;THO;SpeciesXOffsetDbhXOffsetDbhXDummyDbh;Fortin 2014 tableau 4
Coupe de jardinage 1997-2004;CJ_2004;4;0.18527765;b6;;LogNbHa;Fortin 2014 tableau 4
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;-1.46554116;b0;;Intercept;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;-1.35451144;b1_s;BOJ;Species;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;-0.71594172;b1_s;BOP;Species;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;-1.88707345;b1_s;EPX;Species;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;-0.5855727;b1_s;ERR;Species;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;-1.25143404;b1_s;ERS;Species;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;-1.94499287;b1_s;FEU;Species;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;-0.49174314;b1_s;HEG;Species;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;0.28663718;b1_s;PEU;Species;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;-2.93052401;b1_s;PIN;Species;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;-7.99207997;b1_s;RES;Species;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;2.52084021;b1_s;SAB;Species;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;0;b1_s;THO;Species;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;0.00245155;b2_s;BOJ;SpeciesXOffsetDbh;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;0.11038454;b2_s;BOP;SpeciesXOffsetDbh;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;0.02033496;b2_s;EPX;SpeciesXOffsetDbh;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;0.04548073;b2_s;ERR;SpeciesXOffsetDbh;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;0.03051404;b2_s;ERS;SpeciesXOffsetDbh;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;-0.01845654;b2_s;FEU;SpeciesXOffsetDbh;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;0.0530172;b2_s;HEG;SpeciesXOffsetDbh;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;0.07451117;b2_s;PEU;SpeciesXOffsetDbh;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;0.23617985;b2_s;PIN;SpeciesXOffsetDbh;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;0.51836403;b2_s;RES;SpeciesXOffsetDbh;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;0.21127776;b2_s;SAB;SpeciesXOffsetDbh;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;0.08479244;b2_s;THO;SpeciesXOffsetDbh;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;0.00101041;b4_s;BOJ;SpeciesXOffsetDbhXOffsetDbh;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;0.00400811;b4_s;BOP;SpeciesXOffsetDbhXOffsetDbh;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;-0.00171663;b4_s;EPX;SpeciesXOffsetDbhXOffsetDbh;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;-0.00031746;b4_s;ERR;SpeciesXOffsetDbhXOffsetDbh;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;0.00037051;b4_s;ERS;SpeciesXOffsetDbhXOffsetDbh;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;0.00233415;b4_s;FEU;SpeciesXOffsetDbhXOffsetDbh;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;0.00023876;b4_s;HEG;SpeciesXOffsetDbhXOffsetDbh;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;0.00059931;b4_s;PEU;SpeciesXOffsetDbhXOffsetDbh;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;-0.00546933;b4_s;PIN;SpeciesXOffsetDbhXOffsetDbh;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;-0.00856467;b4_s;RES;SpeciesXOffsetDbhXOffsetDbh;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;-0.00524073;b4_s;SAB;SpeciesXOffsetDbhXOffsetDbh;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;-0.00203883;b4_s;THO;SpeciesXOffsetDbhXOffsetDbh;inconnu
Coupe de jardinage après 2004 Cerf;CJMSCRCERF;5;0.20511239;b6;;LogNbHa;inconnu
Coupe de jardinage après 2004;CJMSCR;6;-1.60126041;b0;;Intercept;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-1.50331957;b1_s;BOJ;Species;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-1.06082582;b1_s;BOP;Species;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-1.22358831;b1_s;EPX;Species;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.57698168;b1_s;ERR;Species;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.67320523;b1_s;ERS;Species;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-1.5881925;b1_s;FEU;Species;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.36910231;b1_s;HEG;Species;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.03928873;b1_s;PEU;Species;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.923306;b1_s;PIN;Species;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-1.83609171;b1_s;RES;Species;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;3.44317161;b1_s;SAB;Species;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0;b1_s;THO;Species;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.01807532;b2_s;BOJ;SpeciesXOffsetDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.08218499;b2_s;BOP;SpeciesXOffsetDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.03603334;b2_s;EPX;SpeciesXOffsetDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.1373488;b2_s;ERR;SpeciesXOffsetDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.19552245;b2_s;ERS;SpeciesXOffsetDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.09558009;b2_s;FEU;SpeciesXOffsetDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.23491031;b2_s;HEG;SpeciesXOffsetDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.21510789;b2_s;PEU;SpeciesXOffsetDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.11538493;b2_s;PIN;SpeciesXOffsetDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.02895954;b2_s;RES;SpeciesXOffsetDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.43454134;b2_s;SAB;SpeciesXOffsetDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.20632631;b2_s;THO;SpeciesXOffsetDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.00302088;b4_s;BOJ;SpeciesXOffsetDbhXOffsetDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.01302688;b4_s;BOP;SpeciesXOffsetDbhXOffsetDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.00302235;b4_s;EPX;SpeciesXOffsetDbhXOffsetDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.01307701;b4_s;ERR;SpeciesXOffsetDbhXOffsetDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.01812008;b4_s;ERS;SpeciesXOffsetDbhXOffsetDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.00044353;b4_s;FEU;SpeciesXOffsetDbhXOffsetDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.02020069;b4_s;HEG;SpeciesXOffsetDbhXOffsetDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.02190771;b4_s;PEU;SpeciesXOffsetDbhXOffsetDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.02132264;b4_s;PIN;SpeciesXOffsetDbhXOffsetDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.01051965;b4_s;RES;SpeciesXOffsetDbhXOffsetDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.01107644;b4_s;SAB;SpeciesXOffsetDbhXOffsetDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.01505604;b4_s;THO;SpeciesXOffsetDbhXOffsetDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.11767455;b3_s;BOJ;SpeciesXOffsetDbhXDummyDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.12211782;b3_s;BOP;SpeciesXOffsetDbhXDummyDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.01897884;b3_s;EPX;SpeciesXOffsetDbhXDummyDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.00220385;b3_s;ERR;SpeciesXOffsetDbhXDummyDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.1294465;b3_s;ERS;SpeciesXOffsetDbhXDummyDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.16927361;b3_s;FEU;SpeciesXOffsetDbhXDummyDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.11712368;b3_s;HEG;SpeciesXOffsetDbhXDummyDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.013969;b3_s;PEU;SpeciesXOffsetDbhXDummyDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.09953486;b3_s;PIN;SpeciesXOffsetDbhXDummyDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.07801266;b3_s;RES;SpeciesXOffsetDbhXDummyDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.45418024;b3_s;SAB;SpeciesXOffsetDbhXDummyDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.15423025;b3_s;THO;SpeciesXOffsetDbhXDummyDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.00381585;b5_s;BOJ;SpeciesXOffsetDbhXOffsetDbhXDummyDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.01565495;b5_s;BOP;SpeciesXOffsetDbhXOffsetDbhXDummyDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.0021771;b5_s;EPX;SpeciesXOffsetDbhXOffsetDbhXDummyDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.01536664;b5_s;ERR;SpeciesXOffsetDbhXOffsetDbhXDummyDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.0183154;b5_s;ERS;SpeciesXOffsetDbhXOffsetDbhXDummyDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.0000335;b5_s;FEU;SpeciesXOffsetDbhXOffsetDbhXDummyDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.02176471;b5_s;HEG;SpeciesXOffsetDbhXOffsetDbhXDummyDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.02528596;b5_s;PEU;SpeciesXOffsetDbhXOffsetDbhXDummyDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.02159408;b5_s;PIN;SpeciesXOffsetDbhXOffsetDbhXDummyDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.01156073;b5_s;RES;SpeciesXOffsetDbhXOffsetDbhXDummyDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.01054364;b5_s;SAB;SpeciesXOffsetDbhXOffsetDbhXDummyDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;-0.01559031;b5_s;THO;SpeciesXOffsetDbhXOffsetDbhXDummyDbh;Fortin 2014 tableau 5
Coupe de jardinage après 2004;CJMSCR;6;0.09289424;b6;;LogNbHa;Fortin 2014 tableau 5
Coupe progressive;CP;7;-2.13536914;b0;;Intercept;inconnu
Coupe progressive;CP;7;-0.57476664;b1_s;BOJ;Species;inconnu
Coupe progressive;CP;7;0.2846875;b1_s;BOP;Species;inconnu
Coupe progressive;CP;7;0.37912386;b1_s;EPX;Species;inconnu
Coupe progressive;CP;7;0.54811982;b1_s;ERR;Species;inconnu
Coupe progressive;CP;7;-0.27293052;b1_s;ERS;Species;inconnu
Coupe progressive;CP;7;-0.44343804;b1_s;FEU;Species;inconnu
Coupe progressive;CP;7;0.66447012;b1_s;HEG;Species;inconnu
Coupe progressive;CP;7;0.87414057;b1_s;PEU;Species;inconnu
Coupe progressive;CP;7;0.10854603;b1_s;PIN;Species;inconnu
Coupe progressive;CP;7;-0.19032553;b1_s;RES;Species;inconnu
Coupe progressive;CP;7;2.50733941;b1_s;SAB;Species;inconnu
Coupe progressive;CP;7;0;b1_s;THO;Species;inconnu
Coupe progressive;CP;7;0.08816008;b2_s;BOJ;SpeciesXOffsetDbh;inconnu
Coupe progressive;CP;7;0.11315072;b2_s;BOP;SpeciesXOffsetDbh;inconnu
Coupe progressive;CP;7;0.05341853;b2_s;EPX;SpeciesXOffsetDbh;inconnu
Coupe progressive;CP;7;0.05958703;b2_s;ERR;SpeciesXOffsetDbh;inconnu
Coupe progressive;CP;7;0.07472701;b2_s;ERS;SpeciesXOffsetDbh;inconnu
Coupe progressive;CP;7;0.07122947;b2_s;FEU;SpeciesXOffsetDbh;inconnu
Coupe progressive;CP;7;0.09969717;b2_s;HEG;SpeciesXOffsetDbh;inconnu
Coupe progressive;CP;7;0.10992087;b2_s;PEU;SpeciesXOffsetDbh;inconnu
Coupe progressive;CP;7;0.0192046;b2_s;PIN;SpeciesXOffsetDbh;inconnu
Coupe progressive;CP;7;0.06162453;b2_s;RES;SpeciesXOffsetDbh;inconnu
Coupe progressive;CP;7;0.18745535;b2_s;SAB;SpeciesXOffsetDbh;inconnu
Coupe progressive;CP;7;0.07920512;b2_s;THO;SpeciesXOffsetDbh;inconnu
Coupe progressive;CP;7;0.00643593;b4_s;BOJ;SpeciesXOffsetDbhXOffsetDbh;inconnu
Coupe progressive;CP;7;0.00639423;b4_s;BOP;SpeciesXOffsetDbhXOffsetDbh;inconnu
Coupe progressive;CP;7;0.007262;b4_s;EPX;SpeciesXOffsetDbhXOffsetDbh;inconnu
Coupe progressive;CP;7;0.00661747;b4_s;ERR;SpeciesXOffsetDbhXOffsetDbh;inconnu
Coupe progressive;CP;7;0.00691698;b4_s;ERS;SpeciesXOffsetDbhXOffsetDbh;inconnu
Coupe progressive;CP;7;0.00644363;b4_s;FEU;SpeciesXOffsetDbhXOffsetDbh;inconnu
Coupe progressive;CP;7;0.00514969;b4_s;HEG;SpeciesXOffsetDbhXOffsetDbh;inconnu
Coupe progressive;CP;7;0.00513567;b4_s;PEU;SpeciesXOffsetDbhXOffsetDbh;inconnu
Coupe progressive;CP;7;0.00729668;b4_s;PIN;SpeciesXOffsetDbhXOffsetDbh;inconnu
Coupe progressive;CP;7;0.00626559;b4_s;RES;SpeciesXOffsetDbhXOffsetDbh;inconnu
Coupe progressive;CP;7;0.00162135;b4_s;SAB;SpeciesXOffsetDbhXOffsetDbh;inconnu
Coupe progressive;CP;7;0.00616769;b4_s;THO;SpeciesXOffsetDbhXOffsetDbh;inconnu
Coupe progressive;CP;7;-0.00742899;b5;;OffsetDbhXOffsetDbhXDummyDbh;inconnu
Coupe progressive;CP;7;0.1450978;b6;;LogNbHa;inconnu
Éclaircie commerciale;EC;8;-0.94582889;b0;;Intercept;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;-1.30860167;b1_s;BOJ;Species;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;-0.83930615;b1_s;BOP;Species;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;-0.26454757;b1_s;EPX;Species;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;-0.32569792;b1_s;ERR;Species;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;-0.48997813;b1_s;ERS;Species;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;-0.53157358;b1_s;FEU;Species;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;-0.50609789;b1_s;HEG;Species;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;0.4035988;b1_s;PEU;Species;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;-0.23062955;b1_s;PIN;Species;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;0.44887511;b1_s;RES;Species;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;3.34165661;b1_s;SAB;Species;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;0;b1_s;THO;Species;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;-0.02466765;b2_s;BOJ;SpeciesXOffsetDbh;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;-0.0169965;b2_s;BOP;SpeciesXOffsetDbh;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;-0.00257995;b2_s;EPX;SpeciesXOffsetDbh;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;-0.04468478;b2_s;ERR;SpeciesXOffsetDbh;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;-0.00791082;b2_s;ERS;SpeciesXOffsetDbh;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;-0.00930882;b2_s;FEU;SpeciesXOffsetDbh;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;-0.01580063;b2_s;HEG;SpeciesXOffsetDbh;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;0.05410976;b2_s;PEU;SpeciesXOffsetDbh;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;0.0300061;b2_s;PIN;SpeciesXOffsetDbh;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;0.11206607;b2_s;RES;SpeciesXOffsetDbh;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;0.25998962;b2_s;SAB;SpeciesXOffsetDbh;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;0.0305854;b2_s;THO;SpeciesXOffsetDbh;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;0.08164092;b3_s;BOJ;SpeciesXOffsetDbhXDummyDbh;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;0.18180243;b3_s;BOP;SpeciesXOffsetDbhXDummyDbh;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;0.07768773;b3_s;EPX;SpeciesXOffsetDbhXDummyDbh;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;0.11041603;b3_s;ERR;SpeciesXOffsetDbhXDummyDbh;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;0.05606433;b3_s;ERS;SpeciesXOffsetDbhXDummyDbh;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;0.06834732;b3_s;FEU;SpeciesXOffsetDbhXDummyDbh;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;0.06573231;b3_s;HEG;SpeciesXOffsetDbhXDummyDbh;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;-0.00614908;b3_s;PEU;SpeciesXOffsetDbhXDummyDbh;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;-0.01378015;b3_s;PIN;SpeciesXOffsetDbhXDummyDbh;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;-0.10235694;b3_s;RES;SpeciesXOffsetDbhXDummyDbh;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;-0.21169407;b3_s;SAB;SpeciesXOffsetDbhXDummyDbh;Fortin 2014 tableau 6
Éclaircie commerciale;EC;8;-0.00453007;b3_s;THO;SpeciesXOffsetDbhXDummyDbh;Fortin 2014 tableau 6
Éclaircie sélective;ES;9;-0.8301865;b0;;Intercept;inconnu
Éclaircie sélective;ES;9;-1.34389146;b1_s;BOJ;Species;inconnu
Éclaircie sélective;ES;9;-0.30184024;b1_s;BOP;Species;inconnu
Éclaircie sélective;ES;9;-0.84713112;b1_s;EPX;Species;inconnu
Éclaircie sélective;ES;9;-0.44740596;b1_s;ERR;Species;inconnu
Éclaircie sélective;ES;9;-0.84194339;b1_s;ERS;Species;inconnu
Éclaircie sélective;ES;9;-1.98398454;b1_s;FEU;Species;inconnu
Éclaircie sélective;ES;9;-0.6622137;b1_s;HEG;Species;inconnu
Éclaircie sélective;ES;9;-1.08803913;b1_s;PEU;Species;inconnu
Éclaircie sélective;ES;9;-2.26596192;b1_s;PIN;Species;inconnu
Éclaircie sélective;ES;9;-1.16194001;b1_s;RES;Species;inconnu
Éclaircie sélective;ES;9;2.17366831;b1_s;SAB;Species;inconnu
Éclaircie sélective;ES;9;0;b1_s;THO;Species;inconnu
Éclaircie sélective;ES;9;0.07166619;b2;;OffsetDbh;inconnu
Éclaircie sélective;ES;9;-0.00043415;b4;;OffsetDbhXOffsetDbh;inconnu
Coupe partielle 35% chantier forêt feuillue R-06;CP_35;10;-3.8026018;b0;;Intercept;AT SSRF-7 Annexe 3 eq1
Coupe partielle 35% chantier forêt feuillue R-06;CP_35;10;-1.94346144;b1_s;BOJ;Species;AT SSRF-7 Annexe 3 eq1
Coupe partielle 35% chantier forêt feuillue R-06;CP_35;10;-4.19403359;b1_s;BOP;Species;AT SSRF-7 Annexe 3 eq1
Coupe partielle 35% chantier forêt feuillue R-06;CP_35;10;-1.87945123;b1_s;EPX;Species;AT SSRF-7 Annexe 3 eq1
Coupe partielle 35% chantier forêt feuillue R-06;CP_35;10;-2.0949387;b1_s;ERR;Species;AT SSRF-7 Annexe 3 eq1
Coupe partielle 35% chantier forêt feuillue R-06;CP_35;10;-2.60462202;b1_s;ERS;Species;AT SSRF-7 Annexe 3 eq1
Coupe partielle 35% chantier forêt feuillue R-06;CP_35;10;-2.30132187;b1_s;FEU;Species;AT SSRF-7 Annexe 3 eq1
Coupe partielle 35% chantier forêt feuillue R-06;CP_35;10;-0.64336876;b1_s;HEG;Species;AT SSRF-7 Annexe 3 eq1
Coupe partielle 35% chantier forêt feuillue R-06;CP_35;10;-1.10964883;b1_s;PEU;Species;AT SSRF-7 Annexe 3 eq1
Coupe partielle 35% chantier forêt feuillue R-06;CP_35;10;-0.04518827;b1_s;RES;Species;AT SSRF-7 Annexe 3 eq1
Coupe partielle 35% chantier forêt feuillue R-06;CP_35;10;1.31270923;b1_s;SAB;Species;AT SSRF-7 Annexe 3 eq1
Coupe partielle 35% chantier forêt feuillue R-06;CP_35;10;0;b1_s;THO;Species;AT SSRF-7 Annexe 3 eq1
